date,USA_public_finance_f1__USA_public_finance_f2
2016-03-17,-0.9079164580304879
2016-03-18,-0.9081305593660027
2016-03-21,-0.908297162385243
2016-03-22,-0.9084268725304071
2016-03-23,-0.9085279006342202
2016-03-24,-0.9086066139943495
2016-03-25,-0.9086679565989945
2016-03-28,-0.9087157711139985
2016-03-29,-0.9087530465387896
2016-03-30,-0.908782109265415
2016-03-31,-0.9088047708254766
2016-04-01,-0.7897297055157685
2016-04-04,-0.7951216483736154
2016-04-05,-0.8012458752411086
2016-04-06,-0.8076487465419238
2016-04-07,-0.8139497592874206
2016-04-08,-0.8198671330759475
2016-04-11,-0.8252214878428551
2016-04-12,-0.8299237728883703
2016-04-13,-0.833955048471432
2016-04-14,-0.8373445798907978
2016-04-15,-0.8401503968124503
2016-04-18,-0.8424441970967294
2016-04-19,-0.8443008447632281
2016-04-20,-0.8457918232451119
2016-04-21,-0.8469816868162447
2016-04-22,-0.8479265729675283
2016-04-25,-0.8486740092259412
2016-04-26,-0.8492634533495947
2016-04-27,-0.8497271890912454
2016-04-28,-0.8500913414087427
2016-04-29,-0.8503768750114972
2016-05-02,-0.8506005060161087
2016-05-03,0.053425063490808986
2016-05-04,0.1761543503268252
2016-05-05,0.28357602632360085
2016-05-06,0.37653507568880845
2016-05-09,0.4559964468069895
2016-05-10,0.5230826229029626
2016-05-11,0.5790505568122555
2016-05-12,0.6252332234637475
2016-05-13,0.6629701160630598
2016-05-16,0.6935445768961195
2016-05-17,0.71813753002978
2016-05-18,0.7378000390570935
2016-05-19,0.7534425481356538
2016-05-20,0.7658366323789528
2016-05-23,0.7756248306124481
2016-05-24,0.7833348191919968
2016-05-25,0.7893951843777007
2016-05-26,0.7941510055870646
2016-05-27,0.7978782225600975
2016-05-30,0.8007962988301786
2016-05-31,0.8030790418844397
2016-06-01,0.6575031813949068
2016-06-02,0.6787465764476861
2016-06-03,0.6990938731244339
2016-06-06,0.7178172632954639
2016-06-07,0.7345131098535667
2016-06-08,0.7490264380110351
2016-06-09,0.761381592181547
2016-06-10,0.7717204304356965
2016-06-13,0.7802512589498334
2016-06-14,0.7872102073385651
2016-06-15,0.7928346557342154
2016-06-16,0.7973468610498609
2016-06-17,0.8009453342313698
2016-06-20,0.8038015805373293
2016-06-21,0.8060602204321264
2016-06-22,0.8078410156422138
2016-06-23,0.8092417930827837
2016-06-24,0.8103416313980502
2016-06-27,0.8112039430283808
2016-06-28,0.8118792641089106
2016-06-29,0.8124076767863734
2016-06-30,0.8128208540405363
2016-07-01,0.8142445101041594
2016-07-04,0.814225654716914
2016-07-05,0.8142349407092939
2016-07-06,0.814257183730415
2016-07-07,0.8142838565416156
2016-07-08,0.8143104296349357
2016-07-11,0.8143347125692671
2016-07-12,0.8143558390857853
2016-07-13,0.814373658386803
2016-07-14,0.8143883782270235
2016-07-15,0.8144003615304468
2016-07-18,0.8144100149932847
2016-07-19,0.8144177317191436
2016-07-20,0.8144238648165201
2016-07-21,0.8144287181468802
2016-07-22,0.814432546096429
2016-07-25,0.8144355576917913
2016-07-26,0.8144379224426337
2016-07-27,0.8144397765100442
2016-07-28,0.8144412285026542
2016-07-29,0.8144423645989317
2016-08-01,0.8144432529094465
2016-08-02,0.7726645817401703
2016-08-03,0.7811674522322672
2016-08-04,0.7879295680290023
2016-08-05,0.7932818543008413
2016-08-08,0.797503541685601
2016-08-09,0.800824817453146
2016-08-10,0.8034325955257452
2016-08-11,0.8054770873038664
2016-08-12,0.8070781210152792
2016-08-15,0.8083307731540844
2016-08-16,0.8093101791814049
2016-08-17,0.8100755367640234
2016-08-18,0.8106733795518994
2016-08-19,0.8111402221861008
2016-08-22,0.8115046788203653
2016-08-23,0.8117891491864726
2016-08-24,0.8120111541377273
2016-08-25,0.8121843897739707
2016-08-26,0.8123195571959807
2016-08-29,0.8124250142957433
2016-08-30,0.8125072869387637
2016-08-31,0.812571469380403
2016-09-01,0.7409238281334973
2016-09-02,0.736895589228629
2016-09-05,0.735089246727777
2016-09-06,0.7347148309328833
2016-09-07,0.7351929938468659
2016-09-08,0.7361197250699414
2016-09-09,0.7372288833511166
2016-09-12,0.738356683513324
2016-09-13,0.7394111485756041
2016-09-14,0.7403478835246201
2016-09-15,0.741152141610422
2016-09-16,0.7418263245881421
2016-09-19,0.7423817403670803
2016-09-20,0.7428334611093141
2016-09-21,0.7431973099580054
2016-09-22,0.7434882362010581
2016-09-23,0.7437195528085865
2016-09-26,0.7439026819869546
2016-09-27,0.7440471806212754
2016-09-28,0.7441609048292089
2016-09-29,0.7442502305606221
2016-09-30,0.7443202838552763
2016-10-03,0.30108547708248645
2016-10-04,0.3343585041124396
2016-10-05,0.3698795105035241
2016-10-06,0.4071792527173684
2016-10-07,0.44564738890139816
2016-10-10,0.4845472100263026
2016-10-11,0.52305673484699
2016-10-12,0.5603329544003529
2016-10-13,0.5955889239629325
2016-10-14,0.6281680205853963
2016-10-17,0.6575991913646265
2016-10-18,0.68362233242483
2016-10-19,0.7061818289671973
2016-10-20,0.7253947264656935
2016-10-21,0.7415047319076465
2016-10-24,0.7548334319857677
2016-10-25,0.765737119444865
2016-10-26,0.7745735698649948
2016-10-27,0.7816796494333434
2016-10-28,0.7873584572562742
2016-10-31,0.7918737675582199
2016-11-01,0.1689828651509342
2016-11-02,-0.029915191955037043
2016-11-03,-0.19744315655129774
2016-11-04,-0.33679653035667745
2016-11-07,-0.45143423942188204
2016-11-08,-0.5448348761001339
2016-11-09,-0.620310041807975
2016-11-10,-0.680881539529479
2016-11-11,-0.7292165428211114
2016-11-14,-0.7676082026878717
2016-11-15,-0.7979875770144002
2016-11-16,-0.8219543314067493
2016-11-17,-0.8408165524137691
2016-11-18,-0.8556330313111903
2016-11-21,-0.8672539208337046
2016-11-22,-0.87635755673639
2016-11-23,-0.8834825116232257
2016-11-24,-0.8890547375675812
2016-11-25,-0.893410095715627
2016-11-28,-0.8968127833219436
2016-11-29,-0.8994702397970349
2016-11-30,-0.9015451041814257
2016-12-01,-0.8592040455702152
2016-12-02,-0.8644668617775035
2016-12-05,-0.8702967448639269
2016-12-06,-0.8761630679744026
2016-12-07,-0.8817089985684261
2016-12-08,-0.8867248278800077
2016-12-09,-0.8911139837942598
2016-12-12,-0.8948591133306311
2016-12-13,-0.8979928748645107
2016-12-14,-0.9005753891978655
2016-12-15,-0.902678369602057
2016-12-16,-0.9043749099687751
2016-12-19,-0.9057335601574847
2016-12-20,-0.9068153796054377
2016-12-21,-0.9076729046167018
2016-12-22,-0.9083502474118829
2016-12-23,-0.9088837950158338
2016-12-26,-0.9093031694334188
2016-12-27,-0.9096322477857303
2016-12-28,-0.9098901323536353
2016-12-29,-0.9100920178935987
2016-12-30,-0.9102499377430439
2017-01-02,-0.9103733892257796
2017-01-03,-0.8955379257211659
2017-01-04,-0.8980337406349246
2017-01-05,-0.9003117515615229
2017-01-06,-0.9023008107520161
2017-01-09,-0.9039869251125835
2017-01-10,-0.9053868373852134
2017-01-11,-0.9065317437773326
2017-01-12,-0.9074577034759512
2017-01-13,-0.9082003335452624
2017-01-16,-0.9087921534007646
2017-01-17,-0.90926150103719
2017-01-18,-0.9096323333007753
2017-01-19,-0.9099244858183121
2017-01-20,-0.9101541401982334
2017-01-23,-0.9103343550707306
2017-01-24,-0.9104755844884967
2017-01-25,-0.9105861470415969
2017-01-26,-0.9106726318342337
2017-01-27,-0.9107402398446987
2017-01-30,-0.9107930653668228
2017-01-31,-0.9108343248442157
2017-02-01,-0.9028563861361701
2017-02-02,-0.903868256655689
2017-02-03,-0.9049359547850949
2017-02-06,-0.9059536949899462
2017-02-07,-0.9068682283903595
2017-02-08,-0.9076592159138774
2017-02-09,-0.908325569339729
2017-02-10,-0.9088764400829002
2017-02-13,-0.9093255791247213
2017-02-14,-0.9096880065347167
2017-02-15,-0.909978187282249
2017-02-16,-0.9102091447421744
2017-02-17,-0.9103921296920168
2017-02-20,-0.9105365988129317
2017-02-21,-0.9106503506294589
2017-02-22,-0.910739728764856
2017-02-23,-0.9108098417469201
2017-02-24,-0.9108647727620037
2017-02-27,-0.9109077670673515
2017-02-28,-0.91094139289583
2017-03-01,-0.9020010428453169
2017-03-02,-0.9040161165303234
2017-03-03,-0.9055060827428859
2017-03-06,-0.9066219089983938
2017-03-07,-0.9074655444617084
2017-03-08,-0.9081079925135911
2017-03-09,-0.908599917437668
2017-03-10,-0.9089781674899533
2017-03-13,-0.9092699487606402
2017-03-14,-0.9094955876861132
2017-03-15,-0.909670412945281
2017-03-16,-0.9098060692642217
2017-03-17,-0.9099114537827463
2017-03-20,-0.9099933950557688
2017-03-21,-0.9100571525312963
2017-03-22,-0.9101067883150102
2017-03-23,-0.9101454465370591
2017-03-24,-0.9101755649138836
2017-03-27,-0.9101990359583666
2017-03-28,-0.9102173304312198
2017-03-29,-0.9102315922497224
2017-03-30,-0.9102427116802959
2017-03-31,-0.9102513819224759
2017-04-03,-0.8826572297695521
2017-04-04,-0.8880691761304151
2017-04-05,-0.8922173888791075
2017-04-06,-0.8954095723828357
