"Date","Price","Open","High","Low","Change %"
"02/11/1997","3.808","3.808","3.808","3.808","2.50%"
"02/07/1997","3.715","3.715","3.715","3.715","-1.20%"
"02/06/1997","3.760","3.760","3.760","3.760","-0.40%"
"02/05/1997","3.775","3.775","3.775","3.775","-0.13%"
"02/04/1997","3.780","3.780","3.780","3.780","-0.26%"
"02/03/1997","3.790","3.790","3.790","3.790","0.53%"
"01/31/1997","3.770","3.770","3.770","3.770","-0.13%"
"01/30/1997","3.775","3.775","3.775","3.775","-0.40%"
"01/29/1997","3.790","3.790","3.790","3.790","0.93%"
"01/28/1997","3.755","3.755","3.755","3.755","-1.18%"
"01/27/1997","3.800","3.800","3.800","3.800","0.40%"
"01/24/1997","3.785","3.785","3.785","3.785","0.93%"
"01/23/1997","3.750","3.750","3.750","3.750","2.15%"
"01/22/1997","3.671","3.671","3.671","3.671","0.08%"
"01/21/1997","3.668","3.668","3.668","3.668","0.08%"
"01/20/1997","3.665","3.665","3.665","3.665","-0.14%"
"01/17/1997","3.670","3.670","3.670","3.670","-0.68%"
"01/16/1997","3.695","3.695","3.695","3.695","0.14%"
"01/15/1997","3.690","3.690","3.690","3.690","-0.27%"
"01/14/1997","3.700","3.700","3.700","3.700","-0.54%"
"01/13/1997","3.720","3.720","3.720","3.720","-1.61%"
"01/10/1997","3.781","3.781","3.781","3.781","-0.24%"
"01/09/1997","3.790","3.790","3.790","3.790","-1.56%"
"01/08/1997","3.850","3.850","3.850","3.850","-1.66%"
"01/07/1997","3.915","3.915","3.915","3.915","0.57%"
"01/06/1997","3.893","3.893","3.893","3.893","-0.94%"
"01/03/1997","3.930","3.930","3.930","3.930","0.64%"
"01/02/1997","3.905","3.905","3.905","3.905","0.26%"
"12/31/1996","3.895","3.895","3.895","3.895","1.43%"
"12/30/1996","3.840","3.840","3.840","3.840","0.00%"
"12/27/1996","3.840","3.840","3.840","3.840","-1.16%"
"12/26/1996","3.885","3.885","3.885","3.885","-0.26%"
"12/24/1996","3.895","3.895","3.895","3.895","0.39%"
"12/23/1996","3.880","3.880","3.880","3.880","-0.64%"
"12/20/1996","3.905","3.905","3.905","3.905","-0.89%"
"12/17/1996","3.940","3.940","3.940","3.940","0.00%"
"12/16/1996","3.940","3.940","3.940","3.940","0.00%"
"12/13/1996","3.940","3.940","3.940","3.940","-1.38%"
"12/12/1996","3.995","3.995","3.995","3.995","-0.50%"
"12/11/1996","4.015","4.015","4.015","4.015","1.77%"
"12/10/1996","3.945","3.945","3.945","3.945","0.25%"
"12/09/1996","3.935","3.935","3.935","3.935","-1.50%"
"12/06/1996","3.995","3.995","3.995","3.995","1.40%"
"12/05/1996","3.940","3.940","3.940","3.940","1.68%"
"12/04/1996","3.875","3.875","3.875","3.875","0.65%"
"12/03/1996","3.850","3.850","3.850","3.850","-1.66%"
"12/02/1996","3.915","3.915","3.915","3.915","-0.51%"
"11/29/1996","3.935","3.935","3.935","3.935","-3.67%"
"11/28/1996","4.085","4.085","4.085","4.085","-1.09%"
"11/27/1996","4.130","4.130","4.130","4.130","-0.48%"
"11/26/1996","4.150","4.150","4.150","4.150","0.00%"
"11/25/1996","4.150","4.150","4.150","4.150","-0.24%"
"11/22/1996","4.160","4.160","4.160","4.160","-0.48%"
"11/21/1996","4.180","4.180","4.180","4.180","0.84%"
"11/20/1996","4.145","4.145","4.145","4.145","1.34%"
"11/19/1996","4.090","4.090","4.090","4.090","-0.73%"
"11/18/1996","4.120","4.120","4.120","4.120","-0.36%"
"11/15/1996","4.135","4.135","4.135","4.135","0.24%"
"11/14/1996","4.125","4.125","4.125","4.125","-0.96%"
"11/13/1996","4.165","4.165","4.165","4.165","0.12%"
"11/12/1996","4.160","4.160","4.160","4.160","-0.48%"
"11/08/1996","4.180","4.180","4.180","4.180","0.36%"
"11/07/1996","4.165","4.165","4.165","4.165","0.60%"
"11/06/1996","4.140","4.140","4.140","4.140","-0.72%"
"11/05/1996","4.170","4.170","4.170","4.170","-2.46%"
"11/04/1996","4.275","4.275","4.275","4.275","0.94%"
"10/31/1996","4.235","4.235","4.235","4.235","-0.35%"
"10/30/1996","4.250","4.250","4.250","4.250","0.12%"
"10/29/1996","4.245","4.245","4.245","4.245","0.12%"
"10/28/1996","4.240","4.240","4.240","4.240","0.71%"
"10/25/1996","4.210","4.210","4.210","4.210","-0.47%"
"10/24/1996","4.230","4.230","4.230","4.230","0.48%"
"10/23/1996","4.210","4.210","4.210","4.210","1.45%"
"10/22/1996","4.150","4.150","4.150","4.150","-0.84%"
"10/21/1996","4.185","4.185","4.185","4.185","-0.12%"
"10/18/1996","4.190","4.190","4.190","4.190","-1.64%"
