"Date","Price","Open","High","Low","Change %"
"07/23/1996","6.401","6.401","6.401","6.401","-0.47%"
"07/22/1996","6.431","6.431","6.431","6.431","-0.12%"
"07/19/1996","6.439","6.439","6.439","6.439","0.52%"
"07/18/1996","6.406","6.406","6.406","6.406","-1.08%"
"07/17/1996","6.476","6.476","6.476","6.476","-0.31%"
"07/16/1996","6.496","6.496","6.496","6.496","-1.19%"
"07/15/1996","6.574","6.574","6.574","6.574","0.34%"
"07/12/1996","6.552","6.552","6.552","6.552","-0.27%"
"07/11/1996","6.570","6.570","6.570","6.570","0.05%"
"07/10/1996","6.567","6.567","6.567","6.567","-0.33%"
"07/09/1996","6.589","6.589","6.589","6.589","-0.24%"
"07/08/1996","6.605","6.605","6.605","6.605","-0.06%"
"07/05/1996","6.609","6.609","6.609","6.609","0.81%"
"07/04/1996","6.556","6.556","6.556","6.556","0.08%"
"07/03/1996","6.551","6.551","6.551","6.551","-0.49%"
"07/02/1996","6.583","6.583","6.583","6.583","1.21%"
"07/01/1996","6.504","6.504","6.504","6.504","0.23%"
"06/28/1996","6.489","6.489","6.489","6.489","-1.74%"
"06/27/1996","6.604","6.604","6.604","6.604","0.53%"
"06/26/1996","6.569","6.569","6.569","6.569","-0.18%"
"06/25/1996","6.581","6.581","6.581","6.581","-0.08%"
"06/24/1996","6.586","6.586","6.586","6.586","-0.03%"
"06/21/1996","6.588","6.588","6.588","6.588","-0.99%"
"06/20/1996","6.654","6.654","6.654","6.654","0.56%"
"06/19/1996","6.617","6.617","6.617","6.617","-0.56%"
"06/18/1996","6.654","6.654","6.654","6.654","0.64%"
"06/17/1996","6.612","6.612","6.612","6.612","0.17%"
"06/14/1996","6.601","6.601","6.601","6.601","0.52%"
"06/13/1996","6.567","6.567","6.567","6.567","0.78%"
"06/12/1996","6.516","6.516","6.516","6.516","0.14%"
"06/11/1996","6.507","6.507","6.507","6.507","-0.21%"
"06/10/1996","6.521","6.521","6.521","6.521","-0.14%"
"06/07/1996","6.530","6.530","6.530","6.530","0.90%"
"06/06/1996","6.472","6.472","6.472","6.472","-0.71%"
"06/05/1996","6.518","6.518","6.518","6.518","0.42%"
"06/04/1996","6.491","6.491","6.491","6.491","-0.63%"
"06/03/1996","6.532","6.532","6.532","6.532","0.38%"
"05/31/1996","6.507","6.507","6.507","6.507","0.20%"
"05/30/1996","6.494","6.494","6.494","6.494","0.28%"
"05/29/1996","6.476","6.476","6.476","6.476","0.33%"
"05/28/1996","6.455","6.455","6.455","6.455","0.30%"
"05/24/1996","6.436","6.436","6.436","6.436","0.00%"
"05/23/1996","6.436","6.436","6.436","6.436","-0.49%"
"05/22/1996","6.468","6.468","6.468","6.468","0.39%"
"05/21/1996","6.443","6.443","6.443","6.443","-0.05%"
"05/20/1996","6.446","6.446","6.446","6.446","-0.15%"
"05/17/1996","6.456","6.456","6.456","6.456","-0.35%"
"05/15/1996","6.479","6.479","6.479","6.479","0.50%"
"05/14/1996","6.447","6.447","6.447","6.447","-0.68%"
"05/13/1996","6.491","6.491","6.491","6.491","0.45%"
"05/10/1996","6.462","6.462","6.462","6.462","-1.07%"
"05/09/1996","6.532","6.532","6.532","6.532","0.48%"
"05/07/1996","6.501","6.501","6.501","6.501","0.12%"
"05/06/1996","6.493","6.493","6.493","6.493","-0.26%"
"05/03/1996","6.510","6.510","6.510","6.510","1.04%"
"05/02/1996","6.443","6.443","6.443","6.443","0.66%"
"04/30/1996","6.401","6.401","6.401","6.401","0.03%"
"04/29/1996","6.399","6.399","6.399","6.399","0.38%"
"04/26/1996","6.375","6.375","6.375","6.375","-0.65%"
"04/25/1996","6.417","6.417","6.417","6.417","0.06%"
"04/24/1996","6.413","6.413","6.413","6.413","0.03%"
"04/23/1996","6.411","6.411","6.411","6.411","-0.20%"
"04/22/1996","6.424","6.424","6.424","6.424","-0.56%"
"04/19/1996","6.460","6.460","6.460","6.460","-1.09%"
"04/18/1996","6.531","6.531","6.531","6.531","-0.85%"
"04/17/1996","6.587","6.587","6.587","6.587","0.53%"
"04/16/1996","6.552","6.552","6.552","6.552","-0.76%"
"04/15/1996","6.602","6.602","6.602","6.602","0.70%"
"04/12/1996","6.556","6.556","6.556","6.556","-0.70%"
"04/11/1996","6.602","6.602","6.602","6.602","0.76%"
"04/10/1996","6.552","6.552","6.552","6.552","-0.55%"
"04/09/1996","6.588","6.588","6.588","6.588","0.09%"
"04/04/1996","6.582","6.582","6.582","6.582","0.24%"
"04/03/1996","6.566","6.566","6.566","6.566","0.88%"
"04/02/1996","6.509","6.509","6.509","6.509","-0.60%"
"04/01/1996","6.548","6.548","6.548","6.548","-0.52%"
"03/29/1996","6.582","6.582","6.582","6.582","-0.41%"
"03/28/1996","6.609","6.609","6.609","6.609","-0.27%"
"03/27/1996","6.627","6.627","6.627","6.627","0.06%"
"03/26/1996","6.623","6.623","6.623","6.623","0.50%"
"03/25/1996","6.590","6.590","6.590","6.590","-2.41%"
"03/22/1996","6.753","6.753","6.753","6.753","0.24%"
"03/21/1996","6.737","6.737","6.737","6.737","1.35%"
"03/20/1996","6.647","6.647","6.647","6.647","-0.67%"
