date,DEU_public_finance_f1__DEU_public_finance_f2
1999-05-25,-0.8569409943699556
1999-05-26,-0.8569396802768474
1999-05-27,-0.8569386556984767
1999-05-28,-0.8569378567796594
1999-05-31,-0.8569372337766903
1999-06-01,-0.666535643216159
1999-06-02,-0.6870597331040984
1999-06-03,-0.7084573076529023
1999-06-04,-0.7294862535613286
1999-06-07,-0.7492716935645584
1999-06-08,-0.7672558174977875
1999-06-09,-0.7831472788757877
1999-06-10,-0.7968645314266084
1999-06-11,-0.808477121772548
1999-06-14,-0.8181513709562916
1999-06-15,-0.8261053394944583
1999-06-16,-0.8325751502779405
1999-06-17,-0.8377922966717133
1999-06-18,-0.8419701141660991
1999-06-21,-0.8452970911468891
1999-06-22,-0.8479348152343095
1999-06-23,-0.8500187678564214
1999-06-24,-0.8516606633120908
1999-06-25,-0.8529514592016059
1999-06-28,-0.8539644990785655
1999-06-29,-0.8547584843774905
1999-06-30,-0.8553801280208783
1999-07-01,-0.8480703728648438
1999-07-02,-0.8498503627497223
1999-07-05,-0.8513569836658265
1999-07-06,-0.8526044381189753
1999-07-07,-0.8536216397196231
1999-07-08,-0.8544420511188384
1999-07-09,-0.8550984526031746
1999-07-12,-0.8556205015307936
1999-07-13,-0.8560338320046398
1999-07-14,-0.8563599677090691
1999-07-15,-0.8566166311208494
1999-07-16,-0.8568182158768333
1999-07-19,-0.8569762967827044
1999-07-20,-0.8571001142173021
1999-07-21,-0.8571970048921028
1999-07-22,-0.8572727701610697
1999-07-23,-0.8573319830224475
1999-07-26,-0.8573782396061972
1999-07-27,-0.8574143626645279
1999-07-28,-0.85744256476086
1999-07-29,-0.8574645782776882
1999-07-30,-0.8574817584793408
1999-08-02,-0.8574951649095268
1999-08-03,-0.8486911702238201
1999-08-04,-0.8502432779365353
1999-08-05,-0.8516095265866811
1999-08-06,-0.8527715409206531
1999-08-09,-0.853737387710697
1999-08-10,-0.8545273689221917
1999-08-11,-0.8551660512283743
1999-08-12,-0.8556780173283768
1999-08-13,-0.8560857951667986
1999-08-16,-0.8564090246017759
1999-08-17,-0.8566642967042875
1999-08-18,-0.8568653331324105
1999-08-19,-0.857023314992382
1999-08-20,-0.8571472560784135
1999-08-23,-0.8572443658893549
1999-08-24,-0.8573203769450515
1999-08-25,-0.8573798271685132
1999-08-26,-0.8574262967162724
1999-08-27,-0.8574626028364755
1999-08-30,-0.8574909580444581
1999-08-31,-0.8575130972743501
1999-09-01,-0.8544737963887652
1999-09-02,-0.8549976921442531
1999-09-03,-0.8554701188075566
1999-09-06,-0.8558778954149153
1999-09-07,-0.8562200991545694
1999-09-08,-0.8565018210531653
1999-09-09,-0.8567306277275014
1999-09-10,-0.85691463913074
1999-09-13,-0.8570615533714704
1999-09-14,-0.8571782125961185
1999-09-15,-0.8572704669116328
1999-09-16,-0.85734319340768
1999-09-17,-0.8574003881017516
1999-09-20,-0.857445285038066
1999-09-21,-0.8574804782398321
1999-09-22,-0.857508034619368
1999-09-23,-0.8575295929228559
1999-09-24,-0.8575464475489474
1999-09-27,-0.8575596179802496
1999-09-28,-0.857569905411513
1999-09-29,-0.8575779384261171
1999-09-30,-0.8575842095415943
1999-10-01,-0.8363066033391373
1999-10-04,-0.8400110503962419
1999-10-05,-0.8432649048080737
1999-10-06,-0.8460315990129083
1999-10-07,-0.8483324695612338
1999-10-08,-0.850215977313121
1999-10-11,-0.85174012846914
1999-10-12,-0.8529629221429375
1999-10-13,-0.8539375987815935
1999-10-14,-0.8547106773507928
1999-10-15,-0.8553215414993156
1999-10-18,-0.8558028265993433
1999-10-19,-0.8561811691218825
1999-10-20,-0.8564780713207106
1999-10-21,-0.8567107500961397
1999-10-22,-0.8568929071705202
1999-10-25,-0.8570353965235203
1999-10-26,-0.8571467860339648
1999-10-27,-0.8572338207542406
1999-10-28,-0.8573017996997732
1999-10-29,-0.8573548791872921
1999-11-01,-0.8573963152081111
1999-11-02,-0.8480258855118168
1999-11-03,-0.8497072001014327
1999-11-04,-0.8511813197275289
1999-11-05,-0.8524318800035297
1999-11-08,-0.8534695238197078
1999-11-09,-0.8543171945037313
1999-11-10,-0.8550019147319307
1999-11-11,-0.8555504298626709
1999-11-12,-0.8559871082596496
1999-11-15,-0.8563331204126277
1999-11-16,-0.8566063099972508
1999-11-17,-0.8568214118456904
1999-11-18,-0.8569904195362897
1999-11-19,-0.8571229941966518
1999-11-22,-0.8572268585718592
1999-11-23,-0.8573081506029571
1999-11-24,-0.8573717275489672
1999-11-25,-0.8574214205444574
1999-11-26,-0.8574602437564761
1999-11-29,-0.857490564001624
1999-11-30,-0.8575142369982064
1999-12-01,-0.8533181725879045
1999-12-02,-0.8539545509049095
1999-12-03,-0.8545693261523895
1999-12-06,-0.8551231636342678
1999-12-07,-0.8556015143484168
1999-12-08,-0.8560034006782108
1999-12-09,-0.8563346570890948
1999-12-10,-0.8566039939920597
1999-12-13,-0.8568208091171007
1999-12-14,-0.8569940527866117
1999-12-15,-0.8571317095782947
1999-12-16,-0.8572406264768797
1999-12-17,-0.8573265248938954
1999-12-20,-0.8573941011879356
1999-12-21,-0.8574471616363182
1999-12-22,-0.8574887626676176
1999-12-23,-0.8575213417700626
1999-12-24,-0.8575468328224254
1999-12-27,-0.8575667641566577
1999-12-28,-0.8575823400062619
1999-12-29,-0.8575945070670987
1999-12-30,-0.8576040082654529
1999-12-31,-0.8576114258261519
2000-01-03,-0.7054889350470397
2000-01-04,-0.7341239873034144
2000-01-05,-0.7577924129388285
2000-01-06,-0.7771579627167537
2000-01-07,-0.7928636758402096
2000-01-10,-0.8055062131414373
2000-01-11,-0.8156197462440955
2000-01-12,-0.8236688593921667
2000-01-13,-0.8300483733009459
2000-01-14,-0.8350877136007427
2000-01-17,-0.8390577798399849
2000-01-18,-0.8421788084833797
2000-01-19,-0.8446282440097849
2000-01-20,-0.8465480472889135
2000-01-21,-0.8480511642881436
2000-01-24,-0.8492270676810487
2000-01-25,-0.8501463953081122
2000-01-26,-0.8508647674287175
2000-01-27,-0.8514258888145882
2000-01-28,-0.8518640458656026
2000-01-31,-0.8522061022986083
2000-02-01,-0.16393708928391815
2000-02-02,0.024942228689797792
2000-02-03,0.18490008506767538
2000-02-04,0.3184054766626535
2000-02-07,0.42844913749551367
2000-02-08,0.518202511967044
2000-02-09,0.5907670813482767
2000-02-10,0.6490128381624996
2000-02-11,0.6954914542281606
2000-02-14,0.7324048150859741
2000-02-15,0.7616102869459098
2000-02-16,0.7846475074170051
2000-02-17,0.802775629453986
2000-02-18,0.8170136938723435
2000-02-21,0.8281797316419707
2000-02-22,0.8369262663507816
2000-02-23,0.8437712374816403
2000-02-24,0.8491241800563418
2000-02-25,0.8533079438556119
2000-02-28,0.8565764473192199
2000-02-29,0.8591290311062466
2000-03-01,0.4754791943782977
2000-03-02,0.18788240495187017
2000-03-03,-0.03810566856630356
2000-03-06,-0.21565634952746796
2000-03-07,-0.3550574513326635
2000-03-08,-0.46441030207492767
2000-03-09,-0.5501147394185266
2000-03-10,-0.6172287501069954
2000-03-13,-0.6697461786523512
2000-03-14,-0.7108159278087683
2000-03-15,-0.742916664114291
2000-03-16,-0.7679964302893604
2000-03-17,-0.7875841067664707
2000-03-20,-0.8028781719180693
2000-03-21,-0.8148171694462117
2000-03-22,-0.8241354855522283
2000-03-23,-0.831407379256225
2000-03-24,-0.8370816592303141
2000-03-27,-0.8415089412976807
2000-03-28,-0.8449630400648355
2000-03-29,-0.8476577355288349
2000-03-30,-0.8497599011383298
2000-03-31,-0.8513997745205969
