date,ITA_public_finance_f1__ITA_public_finance_f2
2016-07-01,0.8534497530005541
2016-07-04,0.8627456829628092
2016-07-05,0.8721110342148862
2016-07-06,0.8801014473198928
2016-07-07,0.886372137038448
2016-07-08,0.8910561728185139
2016-07-11,0.894447223450128
2016-07-12,0.8968523689864124
2016-07-13,0.8985350949755957
2016-07-14,0.8997016262368713
2016-07-15,0.9005053107434831
2016-07-18,0.9010566905838615
2016-07-19,0.9014338971623931
2016-07-20,0.9016914509874396
2016-07-21,0.901867076036002
2016-07-22,0.9019867273318769
2016-07-25,0.9020681949440392
2016-07-26,0.9021236413676315
2016-07-27,0.9021613673344125
2016-07-28,0.9021870313414948
2016-07-29,0.9022044876452415
2016-08-01,0.9022163601364522
2016-08-02,0.9018296937858553
2016-08-03,0.9019218597774912
2016-08-04,0.9020071948927529
2016-08-05,0.9020757274628778
2016-08-08,0.9021271956275303
2016-08-09,0.9021644468593663
2016-08-10,0.902190820338805
2016-08-11,0.9022092367090796
2016-08-12,0.9022219829924599
2016-08-15,0.9022307536759938
2016-08-16,0.9022367654719923
2016-08-17,0.9022408755651671
2016-08-18,0.9022436806341645
2016-08-19,0.9022455927995547
2016-08-22,0.9022468952533174
2016-08-23,0.9022477819301187
2016-08-24,0.9022483853362799
2016-08-25,0.9022487958677282
2016-08-26,0.9022490751285194
2016-08-29,0.9022492650717333
2016-08-30,0.9022493942542714
2016-08-31,0.9022494821081375
2016-09-01,0.8983712079405094
2016-09-02,0.8992694524367676
2016-09-05,0.9000666228301758
2016-09-06,0.9006953218421576
2016-09-07,0.9011630720556839
2016-09-08,0.9014998119583015
2016-09-09,0.9017374502454987
2016-09-12,0.9019030537721588
2016-09-13,0.9020175205235702
2016-09-14,0.9020962170330233
2016-09-15,0.9021501281385355
2016-09-16,0.9021869715459366
2016-09-19,0.9022121100908368
2016-09-20,0.9022292436180176
2016-09-21,0.9022409125934899
2016-09-22,0.9022488558988901
2016-09-23,0.9022542612293876
2016-09-26,0.9022579386478943
2016-09-27,0.9022604401207689
2016-09-28,0.9022621415045347
2016-09-29,0.9022632986216899
2016-09-30,0.9022640855424602
2016-10-03,0.9009707120212811
2016-10-04,0.9012956030497119
2016-10-05,0.9015655048786745
2016-10-06,0.9017715722533005
2016-10-07,0.9019220853522106
2016-10-10,0.9020292276938146
2016-10-11,0.9021042980436901
2016-10-12,0.9021563685232213
2016-10-13,0.9021922490295757
2016-10-14,0.9022168661988085
