date,ESP_financial_markets_f1,ESP_financial_markets_f2
2021-07-27,0.9113013251584577,0.7804417614543451
2021-07-28,0.9113013251584577,0.7804417614543451
2021-07-29,0.9113013251584577,0.7804417614543451
2021-07-30,0.9113013251584577,0.7804417614543451
2021-08-02,0.9113013251584577,0.7804417614543451
2021-08-03,0.40980685632571,0.6993954151799435
2021-08-04,0.40980685632571,0.6993954150879808
2021-08-05,0.40980685632571,0.6993954150879808
2021-08-06,0.40980685632571,0.6993954150879808
2021-08-09,0.40980685632571,0.6993954150879808
2021-08-10,0.40980685632571,0.6993954150879808
2021-08-11,0.40980685632571,0.6993954150879808
2021-08-12,0.40980685632571,0.6993954150879808
2021-08-13,0.40980685632571,0.6993954150879808
2021-08-16,0.40980685632571,0.6993954150879808
2021-08-17,0.40980685632571,0.6993954150879808
2021-08-18,0.40980685632571,0.6993954150879808
2021-08-19,0.40980685632571,0.6993954150879808
2021-08-20,0.40980685632571,0.6993954150879808
2021-08-23,0.40980685632571,0.6993954150879808
2021-08-24,0.40980685632571,0.6993954150879808
2021-08-25,0.40980685632571,0.6993954150879808
2021-08-26,0.40980685632571,0.6993954150879808
2021-08-27,0.40980685632571,0.6993954150879808
2021-08-30,0.40980685632571,0.6993954150879808
2021-08-31,0.40980685632571,0.6993954150879808
2021-09-01,1.116331694106443,0.8245453461307346
2021-09-02,1.116331694106443,0.8245453462547775
2021-09-03,1.116331694106443,0.8245453462547775
2021-09-06,1.116331694106443,0.8245453462547775
2021-09-07,1.116331694106443,0.8245453462547775
2021-09-08,1.116331694106443,0.8245453462547775
2021-09-09,1.116331694106443,0.8245453462547775
2021-09-10,1.116331694106443,0.8245453462547775
2021-09-13,1.116331694106443,0.8245453462547775
2021-09-14,1.116331694106443,0.8245453462547775
2021-09-15,1.116331694106443,0.8245453462547775
2021-09-16,1.116331694106443,0.8245453462547775
2021-09-17,1.116331694106443,0.8245453462547775
2021-09-20,1.116331694106443,0.8245453462547775
2021-09-21,1.116331694106443,0.8245453462547775
2021-09-22,1.116331694106443,0.8245453462547775
2021-09-23,1.116331694106443,0.8245453462547775
