date,USA_financial_markets_f1__USA_financial_markets_f2
2008-07-11,-0.8460602631736639
2008-07-14,-0.8521595737841345
2008-07-15,-0.8570249068225582
2008-07-16,-0.8608875720725822
2008-07-17,-0.8639426686078124
2008-07-18,-0.8663518312025235
2008-07-21,-0.8682471544294766
2008-07-22,-0.8697354661987191
2008-07-23,-0.8709024655237017
2008-07-24,-0.8718164731828391
2008-07-25,-0.8725316924636467
2008-07-28,-0.8730909648582049
2008-07-29,-0.8735280527757697
2008-07-30,-0.8738695031338773
2008-07-31,-0.8741361524670128
2008-08-01,-0.8771600773897467
2008-08-04,-0.8768334492967798
2008-08-05,-0.8765757299687493
2008-08-06,-0.8763728865325987
2008-08-07,-0.8762135464412772
2008-08-08,-0.8760885719370971
2008-08-11,-0.8759906693956336
2008-08-12,-0.8759140469330585
2008-08-13,-0.8758541234549422
2008-08-14,-0.8758072867131395
2008-08-15,-0.875770695235245
2008-08-18,-0.8757421180277409
2008-08-19,-0.8757198059615325
2008-08-20,-0.8757023892473476
2008-08-21,-0.8756887961126523
2008-08-22,-0.8756781885401252
2008-08-25,-0.8756699116362138
2008-08-26,-0.8756634538285673
2008-08-27,-0.8756584156307757
2008-08-28,-0.8756544851634376
2008-08-29,-0.8756514189902183
2008-09-01,-0.8756490271271059
2008-09-02,-0.8644202450014955
2008-09-03,-0.8662113101853178
2008-09-04,-0.86794432702975
2008-09-05,-0.8695179624253818
2008-09-08,-0.8708895945250912
2008-09-09,-0.8720519452587834
2008-09-10,-0.873017250850787
2008-09-11,-0.8738070901874904
2008-09-12,-0.8744462115185945
2008-09-15,-0.8749590400141157
2008-09-16,-0.8753678970761323
2008-09-17,-0.8756922592996521
2008-09-18,-0.8759486130483692
2008-09-19,-0.8761506237671536
2008-09-22,-0.8763094498729995
2008-09-23,-0.8764341030710698
2008-09-24,-0.876531802043384
2008-09-25,-0.876608293682419
2008-09-26,-0.8766681318103609
2008-09-29,-0.8767149119818897
2008-09-30,-0.876751465347771
2008-10-01,0.41238377653379904
2008-10-02,0.4529847110220389
2008-10-03,0.49507714349544285
2008-10-06,0.537441938804638
2008-10-07,0.578828398228191
