date,ITA_real_estate_f1,ITA_real_estate_f2
2000-06-02,2.4341779535420005,0.936801631357563
2000-06-05,2.4341779535420005,0.936801631357563
2000-06-06,2.4341779535420005,0.936801631357563
2000-06-07,2.4341779535420005,0.936801631357563
2000-06-08,2.4341779535420005,0.936801631357563
2000-06-09,2.4341779535420005,0.936801631357563
2000-06-12,2.4341779535420005,0.936801631357563
2000-06-13,2.4341779535420005,0.936801631357563
2000-06-14,2.4341779535420005,0.936801631357563
2000-06-15,2.4341779535420005,0.936801631357563
2000-06-16,2.4341779535420005,0.936801631357563
2000-06-19,2.4341779535420005,0.936801631357563
2000-06-20,2.4341779535420005,0.936801631357563
2000-06-21,2.4341779535420005,0.936801631357563
2000-06-22,2.4341779535420005,0.936801631357563
2000-06-23,2.4341779535420005,0.936801631357563
2000-06-26,2.4341779535420005,0.936801631357563
2000-06-27,2.4341779535420005,0.936801631357563
2000-06-28,2.4341779535420005,0.936801631357563
2000-06-29,2.4341779535420005,0.936801631357563
2000-06-30,2.4341779535420005,0.936801631357563
2000-07-03,2.45537218635178,0.9766514015830784
2000-07-04,2.45537218635178,0.9766514015830784
2000-07-05,2.45537218635178,0.9766514015830784
2000-07-06,2.45537218635178,0.9766514015830784
2000-07-07,2.45537218635178,0.9766514015830784
2000-07-10,2.45537218635178,0.9766514015830784
2000-07-11,2.45537218635178,0.9766514015830784
2000-07-12,2.45537218635178,0.9766514015830784
2000-07-13,2.45537218635178,0.9766514015830784
2000-07-14,2.45537218635178,0.9766514015830784
2000-07-17,2.45537218635178,0.9766514015830784
2000-07-18,2.45537218635178,0.9766514015830784
2000-07-19,2.45537218635178,0.9766514015830784
2000-07-20,2.45537218635178,0.9766514015830784
2000-07-21,2.45537218635178,0.9766514015830784
2000-07-24,2.45537218635178,0.9766514015830784
2000-07-25,2.45537218635178,0.9766514015830784
2000-07-26,2.45537218635178,0.9766514015830784
2000-07-27,2.45537218635178,0.9766514015830784
2000-07-28,2.45537218635178,0.9766514015830784
2000-07-31,2.45537218635178,0.9766514015830784
2000-08-01,2.473747266296604,1.0311651160208009
2000-08-02,2.473747266296604,1.0311651160208009
2000-08-03,2.473747266296604,1.0311651160208009
2000-08-04,2.473747266296604,1.0311651160208009
2000-08-07,2.473747266296604,1.0311651160208009
2000-08-08,2.473747266296604,1.0311651160208009
2000-08-09,2.473747266296604,1.0311651160208009
2000-08-10,2.473747266296604,1.0311651160208009
2000-08-11,2.473747266296604,1.0311651160208009
2000-08-14,2.473747266296604,1.0311651160208009
2000-08-15,2.473747266296604,1.0311651160208009
2000-08-16,2.473747266296604,1.0311651160208009
2000-08-17,2.473747266296604,1.0311651160208009
2000-08-18,2.473747266296604,1.0311651160208009
2000-08-21,2.473747266296604,1.0311651160208009
2000-08-22,2.473747266296604,1.0311651160208009
2000-08-23,2.473747266296604,1.0311651160208009
2000-08-24,2.473747266296604,1.0311651160208009
2000-08-25,2.473747266296604,1.0311651160208009
2000-08-28,2.473747266296604,1.0311651160208009
2000-08-29,2.473747266296604,1.0311651160208009
2000-08-30,2.473747266296604,1.0311651160208009
2000-08-31,2.473747266296604,1.0311651160208009
2000-09-01,2.5710623824228613,1.1769344823728258
2000-09-04,2.5710623824228613,1.1769344823728258
2000-09-05,2.5710623824228613,1.1769344823728258
2000-09-06,2.5710623824228613,1.1769344823728258
2000-09-07,2.5710623824228613,1.1769344823728258
2000-09-08,2.5710623824228613,1.1769344823728258
2000-09-11,2.5710623824228613,1.1769344823728258
2000-09-12,2.5710623824228613,1.1769344823728258
2000-09-13,2.5710623824228613,1.1769344823728258
2000-09-14,2.5710623824228613,1.1769344823728258
2000-09-15,2.5710623824228613,1.1769344823728258
2000-09-18,2.5710623824228613,1.1769344823728258
2000-09-19,2.5710623824228613,1.1769344823728258
2000-09-20,2.5710623824228613,1.1769344823728258
2000-09-21,2.5710623824228613,1.1769344823728258
2000-09-22,2.5710623824228613,1.1769344823728258
2000-09-25,2.5710623824228613,1.1769344823728258
2000-09-26,2.5710623824228613,1.1769344823728258
2000-09-27,2.5710623824228613,1.1769344823728258
2000-09-28,2.5710623824228613,1.1769344823728258
2000-09-29,2.5710623824228613,1.1769344823728258
2000-10-02,2.5710623824228613,1.1769344823728258
2000-10-03,2.560045104585058,1.1644645303735925
2000-10-04,2.560045104585058,1.1644645303735925
2000-10-05,2.560045104585058,1.1644645303735925
2000-10-06,2.560045104585058,1.1644645303735925
2000-10-09,2.560045104585058,1.1644645303735925
2000-10-10,2.560045104585058,1.1644645303735925
2000-10-11,2.560045104585058,1.1644645303735925
2000-10-12,2.560045104585058,1.1644645303735925
2000-10-13,2.560045104585058,1.1644645303735925
2000-10-16,2.560045104585058,1.1644645303735925
2000-10-17,2.560045104585058,1.1644645303735925
2000-10-18,2.560045104585058,1.1644645303735925
2000-10-19,2.560045104585058,1.1644645303735925
2000-10-20,2.560045104585058,1.1644645303735925
2000-10-23,2.560045104585058,1.1644645303735925
2000-10-24,2.560045104585058,1.1644645303735925
2000-10-25,2.560045104585058,1.1644645303735925
2000-10-26,2.560045104585058,1.1644645303735925
2000-10-27,2.560045104585058,1.1644645303735925
2000-10-30,2.560045104585058,1.1644645303735925
2000-10-31,2.560045104585058,1.1644645303735925
2000-11-01,2.5635542350045806,1.197564405156646
2000-11-02,2.5635542350045806,1.197564405156646
2000-11-03,2.5635542350045806,1.197564405156646
2000-11-06,2.5635542350045806,1.197564405156646
2000-11-07,2.5635542350045806,1.197564405156646
2000-11-08,2.5635542350045806,1.197564405156646
2000-11-09,2.5635542350045806,1.197564405156646
2000-11-10,2.5635542350045806,1.197564405156646
2000-11-13,2.5635542350045806,1.197564405156646
2000-11-14,2.5635542350045806,1.197564405156646
2000-11-15,2.5635542350045806,1.197564405156646
2000-11-16,2.5635542350045806,1.197564405156646
2000-11-17,2.5635542350045806,1.197564405156646
2000-11-20,2.5635542350045806,1.197564405156646
2000-11-21,2.5635542350045806,1.197564405156646
2000-11-22,2.5635542350045806,1.197564405156646
2000-11-23,2.5635542350045806,1.197564405156646
2000-11-24,2.5635542350045806,1.197564405156646
2000-11-27,2.5635542350045806,1.197564405156646
2000-11-28,2.5635542350045806,1.197564405156646
2000-11-29,2.5635542350045806,1.197564405156646
2000-11-30,2.5635542350045806,1.197564405156646
2000-12-01,2.5419296318958007,1.1651745276130059
2000-12-04,2.5419296318958007,1.1651745276130059
2000-12-05,2.5419296318958007,1.1651745276130059
2000-12-06,2.5419296318958007,1.1651745276130059
2000-12-07,2.5419296318958007,1.1651745276130059
2000-12-08,2.5419296318958007,1.1651745276130059
2000-12-11,2.5419296318958007,1.1651745276130059
2000-12-12,2.5419296318958007,1.1651745276130059
2000-12-13,2.5419296318958007,1.1651745276130059
2000-12-14,2.5419296318958007,1.1651745276130059
2000-12-15,2.5419296318958007,1.1651745276130059
2000-12-18,2.5419296318958007,1.1651745276130059
2000-12-19,2.5419296318958007,1.1651745276130059
2000-12-20,2.5419296318958007,1.1651745276130059
2000-12-21,2.5419296318958007,1.1651745276130059
2000-12-22,2.5419296318958007,1.1651745276130059
2000-12-25,2.5419296318958007,1.1651745276130059
2000-12-26,2.5419296318958007,1.1651745276130059
2000-12-27,2.5419296318958007,1.1651745276130059
2000-12-28,2.5419296318958007,1.1651745276130059
2000-12-29,2.5419296318958007,1.1651745276130059
2001-01-01,2.5419296318958007,1.1651745276130059
2001-01-02,2.5111874643303556,1.1211447054230739
2001-01-03,2.5111874643303556,1.1211447054230739
2001-01-04,2.5111874643303556,1.1211447054230739
2001-01-05,2.5111874643303556,1.1211447054230739
2001-01-08,2.5111874643303556,1.1211447054230739
2001-01-09,2.5111874643303556,1.1211447054230739
2001-01-10,2.5111874643303556,1.1211447054230739
2001-01-11,2.5111874643303556,1.1211447054230739
2001-01-12,2.5111874643303556,1.1211447054230739
2001-01-15,2.5111874643303556,1.1211447054230739
2001-01-16,2.5111874643303556,1.1211447054230739
2001-01-17,2.5111874643303556,1.1211447054230739
2001-01-18,2.5111874643303556,1.1211447054230739
2001-01-19,2.5111874643303556,1.1211447054230739
2001-01-22,2.5111874643303556,1.1211447054230739
2001-01-23,2.5111874643303556,1.1211447054230739
2001-01-24,2.5111874643303556,1.1211447054230739
2001-01-25,2.5111874643303556,1.1211447054230739
2001-01-26,2.5111874643303556,1.1211447054230739
2001-01-29,2.5111874643303556,1.1211447054230739
2001-01-30,2.5111874643303556,1.1211447054230739
2001-01-31,2.5111874643303556,1.1211447054230739
2001-02-01,2.6199305841014033,1.3036040468248753
2001-02-02,2.6199305841014033,1.3036040468248753
2001-02-05,2.6199305841014033,1.3036040468248753
2001-02-06,2.6199305841014033,1.3036040468248753
2001-02-07,2.6199305841014033,1.3036040468248753
2001-02-08,2.6199305841014033,1.3036040468248753
2001-02-09,2.6199305841014033,1.3036040468248753
2001-02-12,2.6199305841014033,1.3036040468248753
2001-02-13,2.6199305841014033,1.3036040468248753
2001-02-14,2.6199305841014033,1.3036040468248753
2001-02-15,2.6199305841014033,1.3036040468248753
2001-02-16,2.6199305841014033,1.3036040468248753
2001-02-19,2.6199305841014033,1.3036040468248753
2001-02-20,2.6199305841014033,1.3036040468248753
2001-02-21,2.6199305841014033,1.3036040468248753
2001-02-22,2.6199305841014033,1.3036040468248753
2001-02-23,2.6199305841014033,1.3036040468248753
2001-02-26,2.6199305841014033,1.3036040468248753
2001-02-27,2.6199305841014033,1.3036040468248753
2001-02-28,2.6199305841014033,1.3036040468248753
2001-03-01,2.6415555025420003,1.3359939487131638
2001-03-02,2.6415555025420003,1.3359939487131638
2001-03-05,2.6415555025420003,1.3359939487131638
2001-03-06,2.6415555025420003,1.3359939487131638
2001-03-07,2.6415555025420003,1.3359939487131638
2001-03-08,2.6415555025420003,1.3359939487131638
2001-03-09,2.6415555025420003,1.3359939487131638
2001-03-12,2.6415555025420003,1.3359939487131638
2001-03-13,2.6415555025420003,1.3359939487131638
2001-03-14,2.6415555025420003,1.3359939487131638
2001-03-15,2.6415555025420003,1.3359939487131638
2001-03-16,2.6415555025420003,1.3359939487131638
2001-03-19,2.6415555025420003,1.3359939487131638
2001-03-20,2.6415555025420003,1.3359939487131638
2001-03-21,2.6415555025420003,1.3359939487131638
2001-03-22,2.6415555025420003,1.3359939487131638
2001-03-23,2.6415555025420003,1.3359939487131638
2001-03-26,2.6415555025420003,1.3359939487131638
2001-03-27,2.6415555025420003,1.3359939487131638
2001-03-28,2.6415555025420003,1.3359939487131638
2001-03-29,2.6415555025420003,1.3359939487131638
2001-03-30,2.6415555025420003,1.3359939487131638
2001-04-02,2.6415555025420003,1.3359939487131638
2001-04-03,2.6223600090395522,1.312314019965569
2001-04-04,2.6223600090395522,1.312314019965569
2001-04-05,2.6223600090395522,1.312314019965569
2001-04-06,2.6223600090395522,1.312314019965569
2001-04-09,2.6223600090395522,1.312314019965569
2001-04-10,2.6223600090395522,1.312314019965569
2001-04-11,2.6223600090395522,1.312314019965569
2001-04-12,2.6223600090395522,1.312314019965569
2001-04-13,2.6223600090395522,1.312314019965569
2001-04-16,2.6223600090395522,1.312314019965569
2001-04-17,2.6223600090395522,1.312314019965569
2001-04-18,2.6223600090395522,1.312314019965569
2001-04-19,2.6223600090395522,1.312314019965569
2001-04-20,2.6223600090395522,1.312314019965569
2001-04-23,2.6223600090395522,1.312314019965569
2001-04-24,2.6223600090395522,1.312314019965569
2001-04-25,2.6223600090395522,1.312314019965569
2001-04-26,2.6223600090395522,1.312314019965569
2001-04-27,2.6223600090395522,1.312314019965569
2001-04-30,2.6223600090395522,1.312314019965569
2001-05-01,2.621420231365036,1.278124127500217
2001-05-02,2.621420231365036,1.278124127500217
2001-05-03,2.621420231365036,1.278124127500217
2001-05-04,2.621420231365036,1.278124127500217
2001-05-07,2.621420231365036,1.278124127500217
2001-05-08,2.621420231365036,1.278124127500217
2001-05-09,2.621420231365036,1.278124127500217
2001-05-10,2.621420231365036,1.278124127500217
2001-05-11,2.621420231365036,1.278124127500217
2001-05-14,2.621420231365036,1.278124127500217
2001-05-15,2.621420231365036,1.278124127500217
2001-05-16,2.621420231365036,1.278124127500217
2001-05-17,2.621420231365036,1.278124127500217
2001-05-18,2.621420231365036,1.278124127500217
2001-05-21,2.621420231365036,1.278124127500217
2001-05-22,2.621420231365036,1.278124127500217
2001-05-23,2.621420231365036,1.278124127500217
2001-05-24,2.621420231365036,1.278124127500217
2001-05-25,2.621420231365036,1.278124127500217
2001-05-28,2.621420231365036,1.278124127500217
2001-05-29,2.621420231365036,1.278124127500217
2001-05-30,2.621420231365036,1.278124127500217
2001-05-31,2.621420231365036,1.278124127500217
2001-06-01,2.628628530148359,1.288924092915557
2001-06-04,2.628628530148359,1.288924092915557
2001-06-05,2.628628530148359,1.288924092915557
2001-06-06,2.628628530148359,1.288924092915557
2001-06-07,2.628628530148359,1.288924092915557
2001-06-08,2.628628530148359,1.288924092915557
2001-06-11,2.628628530148359,1.288924092915557
2001-06-12,2.628628530148359,1.288924092915557
2001-06-13,2.628628530148359,1.288924092915557
2001-06-14,2.628628530148359,1.288924092915557
2001-06-15,2.628628530148359,1.288924092915557
2001-06-18,2.628628530148359,1.288924092915557
2001-06-19,2.628628530148359,1.288924092915557
2001-06-20,2.628628530148359,1.288924092915557
2001-06-21,2.628628530148359,1.288924092915557
2001-06-22,2.628628530148359,1.288924092915557
2001-06-25,2.628628530148359,1.288924092915557
2001-06-26,2.628628530148359,1.288924092915557
2001-06-27,2.628628530148359,1.288924092915557
2001-06-28,2.628628530148359,1.288924092915557
2001-06-29,2.628628530148359,1.288924092915557
2001-07-02,2.628628530148359,1.288924092915557
2001-07-03,2.5722320947787587,1.2145643434986026
2001-07-04,2.5722320947787587,1.2145643434986026
2001-07-05,2.5722320947787587,1.2145643434986026
2001-07-06,2.5722320947787587,1.2145643434986026
2001-07-09,2.5722320947787587,1.2145643434986026
2001-07-10,2.5722320947787587,1.2145643434986026
2001-07-11,2.5722320947787587,1.2145643434986026
2001-07-12,2.5722320947787587,1.2145643434986026
2001-07-13,2.5722320947787587,1.2145643434986026
2001-07-16,2.5722320947787587,1.2145643434986026
2001-07-17,2.5722320947787587,1.2145643434986026
2001-07-18,2.5722320947787587,1.2145643434986026
2001-07-19,2.5722320947787587,1.2145643434986026
2001-07-20,2.5722320947787587,1.2145643434986026
2001-07-23,2.5722320947787587,1.2145643434986026
2001-07-24,2.5722320947787587,1.2145643434986026
2001-07-25,2.5722320947787587,1.2145643434986026
2001-07-26,2.5722320947787587,1.2145643434986026
2001-07-27,2.5722320947787587,1.2145643434986026
2001-07-30,2.5722320947787587,1.2145643434986026
2001-07-31,2.5722320947787587,1.2145643434986026
2001-08-01,2.489922995257066,1.1800644704837917
2001-08-02,2.489922995257066,1.1800644704837917
2001-08-03,2.489922995257066,1.1800644704837917
2001-08-06,2.489922995257066,1.1800644704837917
2001-08-07,2.489922995257066,1.1800644704837917
2001-08-08,2.489922995257066,1.1800644704837917
2001-08-09,2.489922995257066,1.1800644704837917
2001-08-10,2.489922995257066,1.1800644704837917
2001-08-13,2.489922995257066,1.1800644704837917
2001-08-14,2.489922995257066,1.1800644704837917
2001-08-15,2.489922995257066,1.1800644704837917
2001-08-16,2.489922995257066,1.1800644704837917
2001-08-17,2.489922995257066,1.1800644704837917
2001-08-20,2.489922995257066,1.1800644704837917
2001-08-21,2.489922995257066,1.1800644704837917
2001-08-22,2.489922995257066,1.1800644704837917
2001-08-23,2.489922995257066,1.1800644704837917
2001-08-24,2.489922995257066,1.1800644704837917
2001-08-27,2.489922995257066,1.1800644704837917
2001-08-28,2.489922995257066,1.1800644704837917
2001-08-29,2.489922995257066,1.1800644704837917
2001-08-30,2.489922995257066,1.1800644704837917
2001-08-31,2.489922995257066,1.1800644704837917
2001-09-03,2.5692128377792915,1.298834061686939
2001-09-04,2.5692128377792915,1.298834061686939
2001-09-05,2.5692128377792915,1.298834061686939
2001-09-06,2.5692128377792915,1.298834061686939
2001-09-07,2.5692128377792915,1.298834061686939
2001-09-10,2.5692128377792915,1.298834061686939
2001-09-11,2.5692128377792915,1.298834061686939
2001-09-12,2.5692128377792915,1.298834061686939
2001-09-13,2.5692128377792915,1.298834061686939
2001-09-14,2.5692128377792915,1.298834061686939
2001-09-17,2.5692128377792915,1.298834061686939
2001-09-18,2.5692128377792915,1.298834061686939
2001-09-19,2.5692128377792915,1.298834061686939
2001-09-20,2.5692128377792915,1.298834061686939
2001-09-21,2.5692128377792915,1.298834061686939
2001-09-24,2.5692128377792915,1.298834061686939
2001-09-25,2.5692128377792915,1.298834061686939
2001-09-26,2.5692128377792915,1.298834061686939
2001-09-27,2.5692128377792915,1.298834061686939
2001-09-28,2.5692128377792915,1.298834061686939
2001-10-01,2.5692128377792915,1.298834061686939
2001-10-02,2.499460502890558,1.184234454742046
2001-10-03,2.499460502890558,1.184234454742046
2001-10-04,2.499460502890558,1.184234454742046
2001-10-05,2.499460502890558,1.184234454742046
2001-10-08,2.499460502890558,1.184234454742046
2001-10-09,2.499460502890558,1.184234454742046
2001-10-10,2.499460502890558,1.184234454742046
2001-10-11,2.499460502890558,1.184234454742046
2001-10-12,2.499460502890558,1.184234454742046
2001-10-15,2.499460502890558,1.184234454742046
2001-10-16,2.499460502890558,1.184234454742046
2001-10-17,2.499460502890558,1.184234454742046
2001-10-18,2.499460502890558,1.184234454742046
2001-10-19,2.499460502890558,1.184234454742046
2001-10-22,2.499460502890558,1.184234454742046
2001-10-23,2.499460502890558,1.184234454742046
2001-10-24,2.499460502890558,1.184234454742046
2001-10-25,2.499460502890558,1.184234454742046
2001-10-26,2.499460502890558,1.184234454742046
2001-10-29,2.499460502890558,1.184234454742046
2001-10-30,2.499460502890558,1.184234454742046
2001-10-31,2.499460502890558,1.184234454742046
2001-11-01,2.458821257230773,1.0699349306374624
2001-11-02,2.458821257230773,1.0699349306374624
2001-11-05,2.458821257230773,1.0699349306374624
2001-11-06,2.458821257230773,1.0699349306374624
2001-11-07,2.458821257230773,1.0699349306374624
2001-11-08,2.458821257230773,1.0699349306374624
2001-11-09,2.458821257230773,1.0699349306374624
2001-11-12,2.458821257230773,1.0699349306374624
2001-11-13,2.458821257230773,1.0699349306374624
2001-11-14,2.458821257230773,1.0699349306374624
2001-11-15,2.458821257230773,1.0699349306374624
2001-11-16,2.458821257230773,1.0699349306374624
2001-11-19,2.458821257230773,1.0699349306374624
2001-11-20,2.458821257230773,1.0699349306374624
2001-11-21,2.458821257230773,1.0699349306374624
2001-11-22,2.458821257230773,1.0699349306374624
2001-11-23,2.458821257230773,1.0699349306374624
2001-11-26,2.458821257230773,1.0699349306374624
2001-11-27,2.458821257230773,1.0699349306374624
2001-11-28,2.458821257230773,1.0699349306374624
2001-11-29,2.458821257230773,1.0699349306374624
2001-11-30,2.458821257230773,1.0699349306374624
2001-12-03,2.419172097931422,1.0105552203606647
2001-12-04,2.419172097931422,1.0105552203606647
2001-12-05,2.419172097931422,1.0105552203606647
2001-12-06,2.419172097931422,1.0105552203606647
2001-12-07,2.419172097931422,1.0105552203606647
2001-12-10,2.419172097931422,1.0105552203606647
2001-12-11,2.419172097931422,1.0105552203606647
2001-12-12,2.419172097931422,1.0105552203606647
2001-12-13,2.419172097931422,1.0105552203606647
2001-12-14,2.419172097931422,1.0105552203606647
2001-12-17,2.419172097931422,1.0105552203606647
2001-12-18,2.419172097931422,1.0105552203606647
2001-12-19,2.419172097931422,1.0105552203606647
2001-12-20,2.419172097931422,1.0105552203606647
2001-12-21,2.419172097931422,1.0105552203606647
2001-12-24,2.419172097931422,1.0105552203606647
2001-12-25,2.419172097931422,1.0105552203606647
2001-12-26,2.419172097931422,1.0105552203606647
2001-12-27,2.419172097931422,1.0105552203606647
2001-12-28,2.419172097931422,1.0105552203606647
2001-12-31,2.419172097931422,1.0105552203606647
2002-01-01,2.2998069917734227,0.8398502814396096
2002-01-02,2.2998069917734227,0.8398502814396096
2002-01-03,2.2998069917734227,0.8398502814396096
2002-01-04,2.2998069917734227,0.8398502814396096
2002-01-07,2.2998069917734227,0.8398502814396096
2002-01-08,2.2998069917734227,0.8398502814396096
2002-01-09,2.2998069917734227,0.8398502814396096
2002-01-10,2.2998069917734227,0.8398502814396096
2002-01-11,2.2998069917734227,0.8398502814396096
2002-01-14,2.2998069917734227,0.8398502814396096
2002-01-15,2.2998069917734227,0.8398502814396096
2002-01-16,2.2998069917734227,0.8398502814396096
2002-01-17,2.2998069917734227,0.8398502814396096
2002-01-18,2.2998069917734227,0.8398502814396096
2002-01-21,2.2998069917734227,0.8398502814396096
2002-01-22,2.2998069917734227,0.8398502814396096
2002-01-23,2.2998069917734227,0.8398502814396096
2002-01-24,2.2998069917734227,0.8398502814396096
2002-01-25,2.2998069917734227,0.8398502814396096
2002-01-28,2.2998069917734227,0.8398502814396096
2002-01-29,2.2998069917734227,0.8398502814396096
2002-01-30,2.2998069917734227,0.8398502814396096
2002-01-31,2.2998069917734227,0.8398502814396096
2002-02-01,2.311283480192319,0.9041858344932149
2002-02-04,2.311283480192319,0.9041858344932149
2002-02-05,2.311283480192319,0.9041858344932149
2002-02-06,2.311283480192319,0.9041858344932149
2002-02-07,2.311283480192319,0.9041858344932149
2002-02-08,2.311283480192319,0.9041858344932149
2002-02-11,2.311283480192319,0.9041858344932149
2002-02-12,2.311283480192319,0.9041858344932149
2002-02-13,2.311283480192319,0.9041858344932149
2002-02-14,2.311283480192319,0.9041858344932149
2002-02-15,2.311283480192319,0.9041858344932149
2002-02-18,2.311283480192319,0.9041858344932149
2002-02-19,2.311283480192319,0.9041858344932149
2002-02-20,2.311283480192319,0.9041858344932149
2002-02-21,2.311283480192319,0.9041858344932149
2002-02-22,2.311283480192319,0.9041858344932149
2002-02-25,2.311283480192319,0.9041858344932149
2002-02-26,2.311283480192319,0.9041858344932149
2002-02-27,2.311283480192319,0.9041858344932149
2002-02-28,2.311283480192319,0.9041858344932149
2002-03-01,2.3076745806785497,0.8987868695409337
2002-03-04,2.3076745806785497,0.8987868695409337
2002-03-05,2.3076745806785497,0.8987868695409337
2002-03-06,2.3076745806785497,0.8987868695409337
2002-03-07,2.3076745806785497,0.8987868695409337
2002-03-08,2.3076745806785497,0.8987868695409337
2002-03-11,2.3076745806785497,0.8987868695409337
2002-03-12,2.3076745806785497,0.8987868695409337
2002-03-13,2.3076745806785497,0.8987868695409337
2002-03-14,2.3076745806785497,0.8987868695409337
2002-03-15,2.3076745806785497,0.8987868695409337
2002-03-18,2.3076745806785497,0.8987868695409337
2002-03-19,2.3076745806785497,0.8987868695409337
2002-03-20,2.3076745806785497,0.8987868695409337
2002-03-21,2.3076745806785497,0.8987868695409337
2002-03-22,2.3076745806785497,0.8987868695409337
2002-03-25,2.3076745806785497,0.8987868695409337
2002-03-26,2.3076745806785497,0.8987868695409337
2002-03-27,2.3076745806785497,0.8987868695409337
2002-03-28,2.3076745806785497,0.8987868695409337
2002-03-29,2.3076745806785497,0.8987868695409337
2002-04-01,2.3076745806785497,0.8987868695409337
2002-04-02,2.468828576128752,0.45266365438611406
2002-04-03,2.468828576128752,0.45266365438611406
2002-04-04,2.468828576128752,0.45266365438611406
2002-04-05,2.468828576128752,0.45266365438611406
2002-04-08,2.468828576128752,0.45266365438611406
2002-04-09,2.468828576128752,0.45266365438611406
2002-04-10,2.468828576128752,0.45266365438611406
2002-04-11,2.468828576128752,0.45266365438611406
2002-04-12,2.468828576128752,0.45266365438611406
2002-04-15,2.468828576128752,0.45266365438611406
2002-04-16,2.468828576128752,0.45266365438611406
2002-04-17,2.468828576128752,0.45266365438611406
2002-04-18,2.468828576128752,0.45266365438611406
2002-04-19,2.468828576128752,0.45266365438611406
2002-04-22,2.468828576128752,0.45266365438611406
2002-04-23,2.468828576128752,0.45266365438611406
2002-04-24,2.468828576128752,0.45266365438611406
2002-04-25,2.468828576128752,0.45266365438611406
2002-04-26,2.468828576128752,0.45266365438611406
2002-04-29,2.468828576128752,0.45266365438611406
2002-04-30,2.468828576128752,0.45266365438611406
2002-05-01,2.4770263959655177,0.4353681173836588
2002-05-02,2.4770263959655177,0.4353681173836588
2002-05-03,2.4770263959655177,0.4353681173836588
2002-05-06,2.4770263959655177,0.4353681173836588
2002-05-07,2.4770263959655177,0.4353681173836588
2002-05-08,2.4770263959655177,0.4353681173836588
2002-05-09,2.4770263959655177,0.4353681173836588
2002-05-10,2.4770263959655177,0.4353681173836588
2002-05-13,2.4770263959655177,0.4353681173836588
2002-05-14,2.4770263959655177,0.4353681173836588
2002-05-15,2.4770263959655177,0.4353681173836588
2002-05-16,2.4770263959655177,0.4353681173836588
2002-05-17,2.4770263959655177,0.4353681173836588
2002-05-20,2.4770263959655177,0.4353681173836588
2002-05-21,2.4770263959655177,0.4353681173836588
2002-05-22,2.4770263959655177,0.4353681173836588
2002-05-23,2.4770263959655177,0.4353681173836588
2002-05-24,2.4770263959655177,0.4353681173836588
2002-05-27,2.4770263959655177,0.4353681173836588
2002-05-28,2.4770263959655177,0.4353681173836588
2002-05-29,2.4770263959655177,0.4353681173836588
2002-05-30,2.4770263959655177,0.4353681173836588
2002-05-31,2.4770263959655177,0.4353681173836588
2002-06-03,2.4698183121456365,0.4461658241216951
2002-06-04,2.4698183121456365,0.4461658241216951
2002-06-05,2.4698183121456365,0.4461658241216951
2002-06-06,2.4698183121456365,0.4461658241216951
2002-06-07,2.4698183121456365,0.4461658241216951
2002-06-10,2.4698183121456365,0.4461658241216951
2002-06-11,2.4698183121456365,0.4461658241216951
2002-06-12,2.4698183121456365,0.4461658241216951
2002-06-13,2.4698183121456365,0.4461658241216951
2002-06-14,2.4698183121456365,0.4461658241216951
2002-06-17,2.4698183121456365,0.4461658241216951
2002-06-18,2.4698183121456365,0.4461658241216951
2002-06-19,2.4698183121456365,0.4461658241216951
2002-06-20,2.4698183121456365,0.4461658241216951
2002-06-21,2.4698183121456365,0.4461658241216951
2002-06-24,2.4698183121456365,0.4461658241216951
2002-06-25,2.4698183121456365,0.4461658241216951
2002-06-26,2.4698183121456365,0.4461658241216951
2002-06-27,2.4698183121456365,0.4461658241216951
2002-06-28,2.4698183121456365,0.4461658241216951
2002-07-01,2.4698183121456365,0.4461658241216951
2002-07-02,2.4554021782612154,0.46776027824003114
2002-07-03,2.4554021782612154,0.46776027824003114
2002-07-04,2.4554021782612154,0.46776027824003114
2002-07-05,2.4554021782612154,0.46776027824003114
2002-07-08,2.4554021782612154,0.46776027824003114
2002-07-09,2.4554021782612154,0.46776027824003114
2002-07-10,2.4554021782612154,0.46776027824003114
2002-07-11,2.4554021782612154,0.46776027824003114
2002-07-12,2.4554021782612154,0.46776027824003114
2002-07-15,2.4554021782612154,0.46776027824003114
2002-07-16,2.4554021782612154,0.46776027824003114
2002-07-17,2.4554021782612154,0.46776027824003114
2002-07-18,2.4554021782612154,0.46776027824003114
2002-07-19,2.4554021782612154,0.46776027824003114
2002-07-22,2.4554021782612154,0.46776027824003114
2002-07-23,2.4554021782612154,0.46776027824003114
2002-07-24,2.4554021782612154,0.46776027824003114
2002-07-25,2.4554021782612154,0.46776027824003114
2002-07-26,2.4554021782612154,0.46776027824003114
2002-07-29,2.4554021782612154,0.46776027824003114
2002-07-30,2.4554021782612154,0.46776027824003114
2002-07-31,2.4554021782612154,0.46776027824003114
2002-08-01,2.39183978038035,0.510156340952645
2002-08-02,2.39183978038035,0.510156340952645
2002-08-05,2.39183978038035,0.510156340952645
2002-08-06,2.39183978038035,0.510156340952645
2002-08-07,2.39183978038035,0.510156340952645
2002-08-08,2.39183978038035,0.510156340952645
2002-08-09,2.39183978038035,0.510156340952645
2002-08-12,2.39183978038035,0.510156340952645
2002-08-13,2.39183978038035,0.510156340952645
2002-08-14,2.39183978038035,0.510156340952645
2002-08-15,2.39183978038035,0.510156340952645
