date,ITA_banking_system_f1__ITA_banking_system_f2
2000-02-24,0.8217376176339621
2000-02-25,0.8268576400502458
2000-02-28,0.8308514754019436
2000-02-29,0.833966798772139
2000-03-01,0.05115172580071653
2000-03-02,-0.09842262320560743
2000-03-03,-0.22961940835650804
2000-03-06,-0.3431718135411107
2000-03-07,-0.44013873809043336
2000-03-08,-0.5218706717434403
2000-03-09,-0.5899285986790271
2000-03-10,-0.6459806397265362
2000-03-13,-0.6917004058786881
2000-03-14,-0.7286836664714819
2000-03-15,-0.758390744090666
2000-03-16,-0.7821145721323223
2000-03-17,-0.8009699563656093
2000-03-20,-0.8158979995532267
2000-03-21,-0.827679914768705
2000-03-22,-0.8369556016633597
2000-03-23,-0.844243715732093
2000-03-24,-0.8499611647133217
2000-03-27,-0.8544408875600431
2000-03-28,-0.8579474065446923
2000-03-29,-0.86069004309605
2000-03-30,-0.8628339163756775
2000-03-31,-0.8645089568550051
2000-04-03,-0.8451588115804751
2000-04-04,-0.8502342378025977
2000-04-05,-0.8542462164064454
2000-04-06,-0.8574074301031644
2000-04-07,-0.859892366202618
2000-04-10,-0.8618422026931281
2000-04-11,-0.8633700845635353
2000-04-12,-0.8645660788535825
2000-04-13,-0.8655015295650998
2000-04-14,-0.8662327439232806
2000-04-17,-0.8668040400529821
2000-04-18,-0.8672502274422131
2000-04-19,-0.867598603826093
2000-04-20,-0.8678705502330843
2000-04-21,-0.8680827977774327
2000-04-24,-0.8682484294752251
2000-04-25,-0.8683776699763385
2000-04-26,-0.8684785066002145
2000-04-27,-0.8685571768063648
2000-04-28,-0.8686185502814823
2000-05-01,-0.8686664280975669
2000-05-02,-0.8602740596946279
2000-05-03,-0.8617197073849668
2000-05-04,-0.8628731075298083
2000-05-05,-0.8637883580076867
2000-05-08,-0.8645117005930173
2000-05-09,-0.8650816359469877
2000-05-10,-0.8655296615051936
2000-05-11,-0.8658812320247221
2000-05-12,-0.8661567391273158
2000-05-15,-0.8663724137478375
2000-05-16,-0.8665411134831646
2000-05-17,-0.8666729871429848
2000-05-18,-0.8667760236166089
2000-05-19,-0.8668564984833518
2000-05-22,-0.8669193335870323
2000-05-23,-0.8669683843137432
2000-05-24,-0.8670066678042045
2000-05-25,-0.8670365434720961
2000-05-26,-0.8670598553354565
2000-05-29,-0.8670780439634744
2000-05-30,-0.8670922343593903
2000-05-31,-0.8671033048523498
2000-06-01,-0.8117389280979427
2000-06-02,-0.8148944246127454
2000-06-05,-0.819741069201046
2000-06-06,-0.8255108013809224
2000-06-07,-0.8315895326119552
2000-06-08,-0.8375295755182092
2000-06-09,-0.8430390020571574
2000-06-12,-0.8479561104493152
2000-06-13,-0.8522177131934775
2000-06-14,-0.8558281158089738
2000-06-15,-0.858832874441783
2000-06-16,-0.8612988853759973
2000-06-19,-0.8633006341082249
2000-06-20,-0.8649115536285088
2000-06-21,-0.8661991869002347
2000-06-22,-0.8672229479896665
2000-06-23,-0.8680335216078573
2000-06-26,-0.8686732070951151
2000-06-27,-0.8691767416304835
2000-06-28,-0.8695723111651384
2000-06-29,-0.8698825791342455
