date,FRA_real_estate_f1__FRA_real_estate_f2
2016-03-23,-0.9020027879758536
2016-03-24,-0.9020013924485845
2016-03-25,-0.9020003038950481
2016-03-28,-0.9019994547978013
2016-03-29,-0.9019987924866185
2016-03-30,-0.9019982758747073
2016-03-31,-0.9019978729119341
2016-04-01,-0.9035563012438133
2016-04-04,-0.9031619711921159
2016-04-05,-0.902872088230202
2016-04-06,-0.9026585198140575
2016-04-07,-0.9024999132582627
2016-04-08,-0.9023812203681285
2016-04-11,-0.9022917760268059
2016-04-12,-0.9022239572445393
2016-04-13,-0.9021722628930551
2016-04-14,-0.9021326832735941
2016-04-15,-0.902102267046241
2016-04-18,-0.9020788218812437
2016-04-19,-0.9020607057190754
2016-04-20,-0.9020466796792126
2016-04-21,-0.9020358032209662
2016-04-22,-0.9020273585441215
2016-04-25,-0.9020207954540062
2016-04-26,-0.9020156907242729
2016-04-27,-0.9020117178579588
2016-04-28,-0.9020086243965257
2016-04-29,-0.9020062147696418
2016-05-02,-0.9020043372537562
2016-05-03,-0.9024967348771185
2016-05-04,-0.9023887277929026
2016-05-05,-0.9023030573408425
2016-05-06,-0.9022361165486948
2016-05-09,-0.9021838361157652
2016-05-10,-0.9021430168439658
2016-05-11,-0.9021111531351004
2016-05-12,-0.9020862844237473
2016-05-13,-0.9020668776913299
2016-05-16,-0.9020517348821852
2016-05-17,-0.9020399201115754
2016-05-18,-0.9020307025363093
2016-05-19,-0.902023511579483
2016-05-20,-0.9020179018751758
2016-05-23,-0.9020135258457715
2016-05-24,-0.9020101122638315
2016-05-25,-0.902007449500872
2016-05-26,-0.9020053724434669
2016-05-27,-0.9020037522768853
2016-05-30,-0.9020024885096865
2016-05-31,-0.9020015027488631
2016-06-01,-0.9026410160691072
2016-06-02,-0.9025029725053919
2016-06-03,-0.9023926870396493
2016-06-06,-0.9023063815655148
2016-06-07,-0.9022388995395292
2016-06-08,-0.9021861636801606
2016-06-09,-0.9021449687998871
2016-06-10,-0.9021127996705326
2016-06-13,-0.9020876851358327
2016-06-14,-0.9020680820291267
2016-06-15,-0.9020527832246393
2016-06-16,-0.9020408450574305
2016-06-17,-0.9020315301850624
2016-06-20,-0.9020242626984967
2016-06-21,-0.9020185929125819
2016-06-22,-0.9020141697831
2016-06-23,-0.9020107193192085
2016-06-24,-0.9020080277007634
2016-06-27,-0.9020059280827979
2016-06-28,-0.902004290286561
2016-06-29,-0.9020030127485087
2016-06-30,-0.9020020162344221
2016-07-01,-0.9030576669832345
2016-07-04,-0.9028252671398277
2016-07-05,-0.9026426386100719
2016-07-06,-0.9025005009753576
2016-07-07,-0.9023898385684203
