date,ITA_macro_f1__ITA_macro_f2
2022-11-01,-0.288162005394727
2022-11-02,-0.28786205176060353
2022-11-03,-0.287585846172558
2022-11-04,-0.28733152661281214
2022-11-07,-0.287097374280437
2022-11-08,-0.2868818030034245
2022-11-09,-0.2866833493656684
2022-11-10,-0.2865006635130624
2022-11-11,-0.28633250060084126
2022-11-14,-0.2861777128449161
2022-11-15,-0.2860352421408674
2022-11-16,-0.2859041132154003
2022-11-17,-0.2857834272763713
2022-11-18,-0.28567235612891406
2022-11-21,-0.28557013672668474
2022-11-22,-0.28547606612878745
2022-11-23,-0.2853894968344888
2022-11-24,-0.2853098324693807
2022-11-25,-0.28523652379817277
2022-11-28,-0.28516906504078476
2022-11-29,-0.2851069904698568
2022-11-30,-0.2850498712691809
2022-12-01,-0.28973373871583347
2022-12-02,-0.28931054681922674
2022-12-05,-0.28892083485738085
2022-12-06,-0.2885619812247654
2022-12-07,-0.288231565512042
2022-12-08,-0.2879273536797876
2022-12-09,-0.2876472842319535
2022-12-12,-0.2873894553361332
2022-12-13,-0.2871521128378483
2022-12-14,-0.2869336391170856
2022-12-15,-0.2867325427366776
2022-12-16,-0.28654744883374944
2022-12-19,-0.2863770902072719
2022-12-20,-0.2862202990567305
2022-12-21,-0.2860759993289679
2022-12-22,-0.2859431996323707
2022-12-23,-0.2858209866796897
2022-12-26,-0.2857085192229078
2022-12-27,-0.28560502244565267
2022-12-28,-0.2855097827806957
2022-12-29,-0.2854221431220627
2022-12-30,-0.28534149840319323
2023-01-02,-0.28526729151442265
